Date;Title;URL;Source;Type;Runtime;Year;Rated;Released;Genre;Director;Actors;Rating;IMDB ID;Series Title;Triage
11/3/13;The Walking Dead: Season 3: "Hounded";/title/70260052;Netflix;series;44;2010–;TV-MA;31 Oct 2010;Drama, Horror, Thriller;N/A;Andrew Lincoln, Chandler Riggs, Norman Reedus, Melissa McBride;8.6;tt1520211;The Walking Dead;false
11/3/13;DreamWorks Spooky Stories: Volume 2: Volume 2: "Play All Four: Spooky Stories: Volume 2";/title/70252786;Netflix;movie;84;2012;N/A;26 Oct 2012;Animation, Adventure, Comedy;N/A;N/A;6.6;tt3608838;DreamWorks Spooky Stories;false
11/3/13;The Walking Dead: Season 3: "Say the Word";/title/70260051;Netflix;series;44;2010–;TV-MA;31 Oct 2010;Drama, Horror, Thriller;N/A;Andrew Lincoln, Chandler Riggs, Norman Reedus, Melissa McBride;8.6;tt1520211;The Walking Dead;false
11/3/13;The Walking Dead: Season 3: "Killer Within";/title/70260050;Netflix;series;44;2010–;TV-MA;31 Oct 2010;Drama, Horror, Thriller;N/A;Andrew Lincoln, Chandler Riggs, Norman Reedus, Melissa McBride;8.6;tt1520211;The Walking Dead;false
11/3/13;The Walking Dead: Season 3: "Walk with Me";/title/70260049;Netflix;series;44;2010–;TV-MA;31 Oct 2010;Drama, Horror, Thriller;N/A;Andrew Lincoln, Chandler Riggs, Norman Reedus, Melissa McBride;8.6;tt1520211;The Walking Dead;false
11/3/13;The Walking Dead: Season 3: "Sick";/title/70260048;Netflix;series;44;2010–;TV-MA;31 Oct 2010;Drama, Horror, Thriller;N/A;Andrew Lincoln, Chandler Riggs, Norman Reedus, Melissa McBride;8.6;tt1520211;The Walking Dead;false
11/2/13;Parks and Recreation: Season 2: "Leslie's House";/title/70152024;Netflix;series;22;2009–2015;TV-PG;09 Apr 2009;Comedy;N/A;Amy Poehler, Nick Offerman, Aubrey Plaza, Chris Pratt;8.6;tt1266020;Parks and Recreation;false
11/2/13;21 & Over;/title/70222859;Netflix;movie;123;2008;PG-13;28 Mar 2008;Crime, Drama, Thriller;Robert Luketic;Jim Sturgess, Kevin Spacey, Kate Bosworth, Aaron Yoo;6.8;tt0478087;21 & Over;false
11/2/13;White Chicks;/title/60034587;Netflix;movie;109;2004;PG-13;23 Jun 2004;Comedy, Crime;Keenen Ivory Wayans;Shawn Wayans, Marlon Wayans, Jaime King, Frankie Faison;5.4;tt0381707;White Chicks;false
11/2/13;The Walking Dead: Season 3: "Seed";/title/70260047;Netflix;series;44;2010–;TV-MA;31 Oct 2010;Drama, Horror, Thriller;N/A;Andrew Lincoln, Chandler Riggs, Norman Reedus, Melissa McBride;8.6;tt1520211;The Walking Dead;false
11/2/13;The Walking Dead: Season 1: "Days Gone Bye";/title/70210887;Netflix;series;44;2010–;TV-MA;31 Oct 2010;Drama, Horror, Thriller;N/A;Andrew Lincoln, Chandler Riggs, Norman Reedus, Melissa McBride;8.6;tt1520211;The Walking Dead;false
11/2/13;Wrong;/title/70228020;Netflix;movie;94;2012;NOT RATED;01 Feb 2013;Comedy, Mystery;Quentin Dupieux;Jack Plotnick, Eric Judor, Alexis Dziena, Steve Little;6.2;tt1901040;Wrong;false
11/2/13;It's Always Sunny in Philadelphia: Season 2: "Charlie Gets Crippled";/title/70224491;Netflix;series;22;2005–;TV-MA;04 Aug 2005;Comedy;N/A;Charlie Day, Glenn Howerton, Rob McElhenney, Kaitlin Olson;8.8;tt0472954;It's Always Sunny in Philadelphia;false
11/2/13;It's Always Sunny in Philadelphia: Season 1: "Charlie Got Molested";/title/70224485;Netflix;series;22;2005–;TV-MA;04 Aug 2005;Comedy;N/A;Charlie Day, Glenn Howerton, Rob McElhenney, Kaitlin Olson;8.8;tt0472954;It's Always Sunny in Philadelphia;false
11/2/13;It's Always Sunny in Philadelphia: Season 1: "The Gang Finds a Dead Guy";/title/70224490;Netflix;series;22;2005–;TV-MA;04 Aug 2005;Comedy;N/A;Charlie Day, Glenn Howerton, Rob McElhenney, Kaitlin Olson;8.8;tt0472954;It's Always Sunny in Philadelphia;false
11/2/13;It's Always Sunny in Philadelphia: Season 1: "Gun Fever";/title/70224488;Netflix;series;22;2005–;TV-MA;04 Aug 2005;Comedy;N/A;Charlie Day, Glenn Howerton, Rob McElhenney, Kaitlin Olson;8.8;tt0472954;It's Always Sunny in Philadelphia;false
11/2/13;It's Always Sunny in Philadelphia: Season 1: "Charlie Has Cancer";/title/70224487;Netflix;series;22;2005–;TV-MA;04 Aug 2005;Comedy;N/A;Charlie Day, Glenn Howerton, Rob McElhenney, Kaitlin Olson;8.8;tt0472954;It's Always Sunny in Philadelphia;false
11/2/13;It's Always Sunny in Philadelphia: Season 1: "Underage Drinking: A National Concern";/title/70224489;Netflix;series;22;2005–;TV-MA;04 Aug 2005;Comedy;N/A;Charlie Day, Glenn Howerton, Rob McElhenney, Kaitlin Olson;8.8;tt0472954;It's Always Sunny in Philadelphia;false
11/2/13;It's Always Sunny in Philadelphia: Season 1: "Charlie Wants an Abortion";/title/70224486;Netflix;series;22;2005–;TV-MA;04 Aug 2005;Comedy;N/A;Charlie Day, Glenn Howerton, Rob McElhenney, Kaitlin Olson;8.8;tt0472954;It's Always Sunny in Philadelphia;false
10/28/13;American Dad!: Season 6: "For Whom the Sleigh Bell Tolls";/title/70233194;Netflix;series;22;2005–;TV-14;N/A;Animation, Comedy;N/A;Seth MacFarlane, Wendy Schaal, Dee Bradley Baker, Scott Grimes;7.5;tt0397306;American Dad!;false
10/27/13;Scrubs: Season 2: "My Overkill";/title/70160085;Netflix;series;22;2001–2010;TV-14;02 Oct 2001;Comedy, Drama;N/A;Donald Faison, John C. McGinley, Ken Jenkins, Zach Braff;8.4;tt0285403;Scrubs;false
10/26/13;How I Met Your Mother: Season 8: "Something New";/title/70288887;Netflix;series;22;2005–2014;TV-14;19 Sep 2005;Comedy, Romance;N/A;Josh Radnor, Jason Segel, Cobie Smulders, Neil Patrick Harris;8.4;tt0460649;How I Met Your Mother;false
10/26/13;How I Met Your Mother: Season 8: "Something Old";/title/70288886;Netflix;series;22;2005–2014;TV-14;19 Sep 2005;Comedy, Romance;N/A;Josh Radnor, Jason Segel, Cobie Smulders, Neil Patrick Harris;8.4;tt0460649;How I Met Your Mother;false
10/26/13;How I Met Your Mother: Season 8: "The Bro Mitzvah";/title/70288885;Netflix;series;22;2005–2014;TV-14;19 Sep 2005;Comedy, Romance;N/A;Josh Radnor, Jason Segel, Cobie Smulders, Neil Patrick Harris;8.4;tt0460649;How I Met Your Mother;false
10/26/13;How I Met Your Mother: Season 8: "Romeward Bound";/title/70288884;Netflix;series;22;2005–2014;TV-14;19 Sep 2005;Comedy, Romance;N/A;Josh Radnor, Jason Segel, Cobie Smulders, Neil Patrick Harris;8.4;tt0460649;How I Met Your Mother;false
10/26/13;How I Met Your Mother: Season 8: "The Time Travelers";/title/70288883;Netflix;series;22;2005–2014;TV-14;19 Sep 2005;Comedy, Romance;N/A;Josh Radnor, Jason Segel, Cobie Smulders, Neil Patrick Harris;8.4;tt0460649;How I Met Your Mother;false
10/24/13;How I Met Your Mother: Season 8: "The Fortress";/title/70288882;Netflix;series;22;2005–2014;TV-14;19 Sep 2005;Comedy, Romance;N/A;Josh Radnor, Jason Segel, Cobie Smulders, Neil Patrick Harris;8.4;tt0460649;How I Met Your Mother;false
10/23/13;How I Met Your Mother: Season 8: "The Ashtray";/title/70288880;Netflix;series;22;2005–2014;TV-14;19 Sep 2005;Comedy, Romance;N/A;Josh Radnor, Jason Segel, Cobie Smulders, Neil Patrick Harris;8.4;tt0460649;How I Met Your Mother;false
10/23/13;How I Met Your Mother: Season 8: "Weekend at Barney's";/title/70288881;Netflix;series;22;2005–2014;TV-14;19 Sep 2005;Comedy, Romance;N/A;Josh Radnor, Jason Segel, Cobie Smulders, Neil Patrick Harris;8.4;tt0460649;How I Met Your Mother;false
10/23/13;Safety Not Guaranteed;/title/70227946;Netflix;movie;86;2012;R;18 Oct 2012;Comedy, Drama, Romance;Colin Trevorrow;Aubrey Plaza, Lauren Carlos, Basil Harris, Mary Lynn Rajskub;7.0;tt1862079;Safety Not Guaranteed;false
10/22/13;TEDTalks: Chew On This: Chew On This: "Josette Sheeran: Ending Hunger Now";/title/70230672;Netflix;series;N/A;2006–;N/A;01 Jun 2006;N/A;N/A;Robert Full, Bill Gates, Richard Dawkins, Dan Barber;8.6;tt2324991;TEDTalks;false
10/20/13;TEDTalks: Head Games: Head Games: "Oliver Sacks: What Hallucination Reveals About Our Minds";/title/70232887;Netflix;series;N/A;2006–;N/A;01 Jun 2006;N/A;N/A;Robert Full, Bill Gates, Richard Dawkins, Dan Barber;8.6;tt2324991;TEDTalks;false
10/20/13;TEDTalks: Head Games: Head Games: "Ron Gutman: The Hidden Power of Smiling";/title/70232884;Netflix;series;N/A;2006–;N/A;01 Jun 2006;N/A;N/A;Robert Full, Bill Gates, Richard Dawkins, Dan Barber;8.6;tt2324991;TEDTalks;false
10/20/13;How I Met Your Mother: Season 8: "Bad Crazy";/title/70288879;Netflix;series;22;2005–2014;TV-14;19 Sep 2005;Comedy, Romance;N/A;Josh Radnor, Jason Segel, Cobie Smulders, Neil Patrick Harris;8.4;tt0460649;How I Met Your Mother;false
10/20/13;How I Met Your Mother: Season 8: "P.S. I Love You";/title/70288878;Netflix;series;22;2005–2014;TV-14;19 Sep 2005;Comedy, Romance;N/A;Josh Radnor, Jason Segel, Cobie Smulders, Neil Patrick Harris;8.4;tt0460649;How I Met Your Mother;false
10/20/13;How I Met Your Mother: Season 8: "Ring Up!";/title/70288877;Netflix;series;22;2005–2014;TV-14;19 Sep 2005;Comedy, Romance;N/A;Josh Radnor, Jason Segel, Cobie Smulders, Neil Patrick Harris;8.4;tt0460649;How I Met Your Mother;false
10/20/13;The New Guy;/title/60020785;Netflix;movie;88;2002;PG-13;10 May 2002;Comedy;Ed Decter;DJ Qualls, Eliza Dushku, Zooey Deschanel, Jerod Mixon;5.9;tt0241760;The New Guy;false
10/20/13;How I Met Your Mother: Season 8: "Band or DJ?";/title/70288876;Netflix;series;22;2005–2014;TV-14;19 Sep 2005;Comedy, Romance;N/A;Josh Radnor, Jason Segel, Cobie Smulders, Neil Patrick Harris;8.4;tt0460649;How I Met Your Mother;false
10/19/13;How I Met Your Mother: Season 8: "The Final Page: Part 2";/title/70288875;Netflix;series;22;2005–2014;TV-14;19 Sep 2005;Comedy, Romance;N/A;Josh Radnor, Jason Segel, Cobie Smulders, Neil Patrick Harris;8.4;tt0460649;How I Met Your Mother;false
10/19/13;How I Met Your Mother: Season 8: "The Final Page: Part 1";/title/70288874;Netflix;series;22;2005–2014;TV-14;19 Sep 2005;Comedy, Romance;N/A;Josh Radnor, Jason Segel, Cobie Smulders, Neil Patrick Harris;8.4;tt0460649;How I Met Your Mother;false
10/19/13;How I Met Your Mother: Season 8: "The Over-Correction";/title/70288873;Netflix;series;22;2005–2014;TV-14;19 Sep 2005;Comedy, Romance;N/A;Josh Radnor, Jason Segel, Cobie Smulders, Neil Patrick Harris;8.4;tt0460649;How I Met Your Mother;false
10/19/13;How I Met Your Mother: Season 8: "Lobster Crawl";/title/70288872;Netflix;series;22;2005–2014;TV-14;19 Sep 2005;Comedy, Romance;N/A;Josh Radnor, Jason Segel, Cobie Smulders, Neil Patrick Harris;8.4;tt0460649;How I Met Your Mother;false
10/18/13;How I Met Your Mother: Season 8: "Twelve Horny Women";/title/70288871;Netflix;series;22;2005–2014;TV-14;19 Sep 2005;Comedy, Romance;N/A;Josh Radnor, Jason Segel, Cobie Smulders, Neil Patrick Harris;8.4;tt0460649;How I Met Your Mother;false
10/18/13;How I Met Your Mother: Season 8: "The Stamp Tramp";/title/70288870;Netflix;series;22;2005–2014;TV-14;19 Sep 2005;Comedy, Romance;N/A;Josh Radnor, Jason Segel, Cobie Smulders, Neil Patrick Harris;8.4;tt0460649;How I Met Your Mother;false
10/17/13;How I Met Your Mother: Season 8: "Splitsville";/title/70288869;Netflix;series;22;2005–2014;TV-14;19 Sep 2005;Comedy, Romance;N/A;Josh Radnor, Jason Segel, Cobie Smulders, Neil Patrick Harris;8.4;tt0460649;How I Met Your Mother;false
10/15/13;How I Met Your Mother: Season 8: "The Autumn of Break-Ups";/title/70288868;Netflix;series;22;2005–2014;TV-14;19 Sep 2005;Comedy, Romance;N/A;Josh Radnor, Jason Segel, Cobie Smulders, Neil Patrick Harris;8.4;tt0460649;How I Met Your Mother;false
10/15/13;How I Met Your Mother: Season 8: "Who Wants to Be a Godparent?";/title/70288867;Netflix;series;22;2005–2014;TV-14;19 Sep 2005;Comedy, Romance;N/A;Josh Radnor, Jason Segel, Cobie Smulders, Neil Patrick Harris;8.4;tt0460649;How I Met Your Mother;false
10/15/13;How I Met Your Mother: Season 8: "Nannies";/title/70288866;Netflix;series;22;2005–2014;TV-14;19 Sep 2005;Comedy, Romance;N/A;Josh Radnor, Jason Segel, Cobie Smulders, Neil Patrick Harris;8.4;tt0460649;How I Met Your Mother;false
10/15/13;TED Talks: Life Hack: Life Hack: "Amy Cuddy: Your Body Language Shapes Who You Are";/title/70269121;Netflix;movie;N/A;2016;N/A;30 May 2016;Documentary;Linda Mendoza;Baratunde Thurston;N/A;tt5748158;TED Talks;false
10/15/13;TED Talks: Life Hack: Life Hack: "Andy Puddicombe: All It Takes Is 10 Mindful Minutes";/title/70269128;Netflix;movie;N/A;2016;N/A;30 May 2016;Documentary;Linda Mendoza;Baratunde Thurston;N/A;tt5748158;TED Talks;false
10/15/13;How I Met Your Mother: Season 8: "The Pre-Nup";/title/70288865;Netflix;series;22;2005–2014;TV-14;19 Sep 2005;Comedy, Romance;N/A;Josh Radnor, Jason Segel, Cobie Smulders, Neil Patrick Harris;8.4;tt0460649;How I Met Your Mother;false
10/14/13;How I Met Your Mother: Season 8: "Farhampton";/title/70288864;Netflix;series;22;2005–2014;TV-14;19 Sep 2005;Comedy, Romance;N/A;Josh Radnor, Jason Segel, Cobie Smulders, Neil Patrick Harris;8.4;tt0460649;How I Met Your Mother;false
10/13/13;New Girl: Season 2: "Pepperwood";/title/70286226;Netflix;series;22;2011–;TV-14;20 Sep 2011;Comedy;N/A;Zooey Deschanel, Jake Johnson, Max Greenfield, Hannah Simone;7.8;tt1826940;New Girl;false
10/13/13;Tommy Boy;/title/1054558;Netflix;movie;97;1995;PG-13;31 Mar 1995;Adventure, Comedy;Peter Segal;Chris Farley, David Spade, Brian Dennehy, Bo Derek;7.0;tt0114694;Tommy Boy;false
10/13/13;Trading Places;/title/60011484;Netflix;movie;116;1983;R;08 Jun 1983;Comedy;John Landis;Denholm Elliott, Dan Aykroyd, Maurice Woods, Richard D. Fisher Jr.;7.5;tt0086465;Trading Places;false
10/10/13;Best of TEDx: "Larry Smith: Why You Will Fail To Have a Great Career";/title/70262406;Netflix;;;;;;;;;;;;true
10/10/13;TEDTalks: Chew On This: Chew On This: "Heribert Watzke: The Brain in Your Gut";/title/70230670;Netflix;series;N/A;2006–;N/A;01 Jun 2006;N/A;N/A;Robert Full, Bill Gates, Richard Dawkins, Dan Barber;8.6;tt2324991;TEDTalks;false
10/7/13;Bermuda Triangle Exposed;/title/70288511;Netflix;movie;44;2011;N/A;21 Mar 2011;Documentary, Short;Robert M. Wise;Jay Simon;6.0;tt1976523;Bermuda Triangle Exposed;false
10/7/13;Tent City, U.S.A.;/title/70235239;Netflix;movie;86;2012;N/A;05 Apr 2012;Documentary;Steven Cantor;N/A;6.7;tt1699767;Tent City, U.S.A.;false
10/6/13;Futurama: Season 9: "Near-Death Wish";/title/70265532;Netflix;series;22;1999–2013;TV-14;28 Mar 1999;Animation, Comedy, Romance;N/A;Billy West, Katey Sagal, John DiMaggio, Tress MacNeille;8.5;tt0149460;Futurama;false
10/6/13;Futurama: Season 9: "Free Will Hunting";/title/70265531;Netflix;series;22;1999–2013;TV-14;28 Mar 1999;Animation, Comedy, Romance;N/A;Billy West, Katey Sagal, John DiMaggio, Tress MacNeille;8.5;tt0149460;Futurama;false
10/6/13;Futurama: Season 9: "Fun on a Bun";/title/70265530;Netflix;series;22;1999–2013;TV-14;28 Mar 1999;Animation, Comedy, Romance;N/A;Billy West, Katey Sagal, John DiMaggio, Tress MacNeille;8.5;tt0149460;Futurama;false
10/6/13;Futurama: Season 9: "The Six Million Dollar Mon";/title/70265529;Netflix;series;22;1999–2013;TV-14;28 Mar 1999;Animation, Comedy, Romance;N/A;Billy West, Katey Sagal, John DiMaggio, Tress MacNeille;8.5;tt0149460;Futurama;false
10/6/13;Futurama: Season 9: "The Butterjunk Effect";/title/70265528;Netflix;series;22;1999–2013;TV-14;28 Mar 1999;Animation, Comedy, Romance;N/A;Billy West, Katey Sagal, John DiMaggio, Tress MacNeille;8.5;tt0149460;Futurama;false
10/6/13;Futurama: Season 9: "Zapp Dingbat";/title/70265527;Netflix;series;22;1999–2013;TV-14;28 Mar 1999;Animation, Comedy, Romance;N/A;Billy West, Katey Sagal, John DiMaggio, Tress MacNeille;8.5;tt0149460;Futurama;false
10/6/13;Futurama: Season 9: "The Thief of Baghead";/title/70265526;Netflix;series;22;1999–2013;TV-14;28 Mar 1999;Animation, Comedy, Romance;N/A;Billy West, Katey Sagal, John DiMaggio, Tress MacNeille;8.5;tt0149460;Futurama;false
10/5/13;Futurama: Season 9: "Decision 3012";/title/70265525;Netflix;series;22;1999–2013;TV-14;28 Mar 1999;Animation, Comedy, Romance;N/A;Billy West, Katey Sagal, John DiMaggio, Tress MacNeille;8.5;tt0149460;Futurama;false
10/5/13;The King's Speech;/title/70135893;Netflix;movie;118;2010;R;25 Dec 2010;Biography, Drama, History;Tom Hooper;Colin Firth, Helena Bonham Carter, Derek Jacobi, Robert Portal;8.0;tt1504320;The King's Speech;false
10/5/13;Futurama: Season 9: "A Farewell to Arms";/title/70265524;Netflix;series;22;1999–2013;TV-14;28 Mar 1999;Animation, Comedy, Romance;N/A;Billy West, Katey Sagal, John DiMaggio, Tress MacNeille;8.5;tt0149460;Futurama;false
10/4/13;Futurama: Season 9: "The Bots and the Bees";/title/70265523;Netflix;series;22;1999–2013;TV-14;28 Mar 1999;Animation, Comedy, Romance;N/A;Billy West, Katey Sagal, John DiMaggio, Tress MacNeille;8.5;tt0149460;Futurama;false
10/2/13;New Girl: Season 2: "A Father's Love";/title/70286225;Netflix;series;22;2011–;TV-14;20 Sep 2011;Comedy;N/A;Zooey Deschanel, Jake Johnson, Max Greenfield, Hannah Simone;7.8;tt1826940;New Girl;false
10/1/13;New Girl: Season 2: "Cabin";/title/70286224;Netflix;series;22;2011–;TV-14;20 Sep 2011;Comedy;N/A;Zooey Deschanel, Jake Johnson, Max Greenfield, Hannah Simone;7.8;tt1826940;New Girl;false
10/1/13;New Girl: Season 2: "Santa";/title/70286223;Netflix;series;22;2011–;TV-14;20 Sep 2011;Comedy;N/A;Zooey Deschanel, Jake Johnson, Max Greenfield, Hannah Simone;7.8;tt1826940;New Girl;false
10/1/13;New Girl: Season 2: "Bathtub";/title/70286222;Netflix;series;22;2011–;TV-14;20 Sep 2011;Comedy;N/A;Zooey Deschanel, Jake Johnson, Max Greenfield, Hannah Simone;7.8;tt1826940;New Girl;false
9/29/13;New Girl: Season 2: "Eggs";/title/70286221;Netflix;series;22;2011–;TV-14;20 Sep 2011;Comedy;N/A;Zooey Deschanel, Jake Johnson, Max Greenfield, Hannah Simone;7.8;tt1826940;New Girl;false
9/29/13;New Girl: Season 2: "Parents";/title/70286220;Netflix;series;22;2011–;TV-14;20 Sep 2011;Comedy;N/A;Zooey Deschanel, Jake Johnson, Max Greenfield, Hannah Simone;7.8;tt1826940;New Girl;false
9/28/13;New Girl: Season 2: "Menzies";/title/70286219;Netflix;series;22;2011–;TV-14;20 Sep 2011;Comedy;N/A;Zooey Deschanel, Jake Johnson, Max Greenfield, Hannah Simone;7.8;tt1826940;New Girl;false
9/28/13;New Girl: Season 2: "Halloween";/title/70286218;Netflix;series;22;2011–;TV-14;20 Sep 2011;Comedy;N/A;Zooey Deschanel, Jake Johnson, Max Greenfield, Hannah Simone;7.8;tt1826940;New Girl;false
9/28/13;The Brass Teapot;/title/70260476;Netflix;movie;101;2012;R;15 Apr 2013;Comedy, Fantasy, Thriller;Ramaa Mosley;Juno Temple, Michael Angarano, Alexis Bledel, Billy Magnussen;6.4;tt1935902;The Brass Teapot;false
9/26/13;New Girl: Season 2: "Models";/title/70286217;Netflix;series;22;2011–;TV-14;20 Sep 2011;Comedy;N/A;Zooey Deschanel, Jake Johnson, Max Greenfield, Hannah Simone;7.8;tt1826940;New Girl;false
9/26/13;New Girl: Season 2: "Neighbors";/title/70286216;Netflix;series;22;2011–;TV-14;20 Sep 2011;Comedy;N/A;Zooey Deschanel, Jake Johnson, Max Greenfield, Hannah Simone;7.8;tt1826940;New Girl;false
9/26/13;Once Upon a Time: Season 2: "The Cricket Game";/title/70279549;Netflix;series;44;2011–;TV-PG;23 Oct 2011;Adventure, Fantasy, Romance;N/A;Jennifer Morrison, Lana Parrilla, Jared Gilmore, Robert Carlyle;7.9;tt1843230;Once Upon a Time;false
9/26/13;Once Upon a Time: Season 2: "Queen of Hearts";/title/70279548;Netflix;series;44;2011–;TV-PG;23 Oct 2011;Adventure, Fantasy, Romance;N/A;Jennifer Morrison, Lana Parrilla, Jared Gilmore, Robert Carlyle;7.9;tt1843230;Once Upon a Time;false
9/26/13;Louie: Season 3: "Something Is Wrong";/title/70287802;Netflix;series;22;2010–;TV-MA;29 Jun 2010;Comedy, Drama;N/A;Louis C.K., Hadley Delany, Ursula Parker;8.6;tt1492966;Louie;false
9/25/13;New Girl: Season 2: "Fluffer";/title/70286215;Netflix;series;22;2011–;TV-14;20 Sep 2011;Comedy;N/A;Zooey Deschanel, Jake Johnson, Max Greenfield, Hannah Simone;7.8;tt1826940;New Girl;false
9/25/13;New Girl: Season 2: "Katie";/title/70286214;Netflix;series;22;2011–;TV-14;20 Sep 2011;Comedy;N/A;Zooey Deschanel, Jake Johnson, Max Greenfield, Hannah Simone;7.8;tt1826940;New Girl;false
9/25/13;New Girl: Season 2: "Re-Launch";/title/70286213;Netflix;series;22;2011–;TV-14;20 Sep 2011;Comedy;N/A;Zooey Deschanel, Jake Johnson, Max Greenfield, Hannah Simone;7.8;tt1826940;New Girl;false
9/25/13;The League: Season 4: "The Breastalyzer";/title/70265331;Netflix;series;22;2009–2015;TV-MA;29 Oct 2009;Comedy, Sport;N/A;Mark Duplass, Jonathan Lajoie, Nick Kroll, Stephen Rannazzisi;8.3;tt1480684;The League;false
9/25/13;The League: Season 4: "The Freeze Out";/title/70265330;Netflix;series;22;2009–2015;TV-MA;29 Oct 2009;Comedy, Sport;N/A;Mark Duplass, Jonathan Lajoie, Nick Kroll, Stephen Rannazzisi;8.3;tt1480684;The League;false
9/23/13;Derek: Season 1: "Episode 2";/title/70258477;Netflix;series;23;2012–2014;N/A;12 Sep 2013;Comedy, Drama;N/A;Ricky Gervais, Kerry Godliman, David Earl, Tim Barlow;8.1;tt2616280;Derek;false
9/22/13;Along Came Polly;/title/60033294;Netflix;movie;90;2004;PG-13;16 Jan 2004;Comedy, Romance;John Hamburg;Ben Stiller, Jennifer Aniston, Philip Seymour Hoffman, Debra Messing;5.9;tt0343135;Along Came Polly;false
9/22/13;Ancient X-Files: "Secrets of the Dark Arts & The Ark";/title/70254245;Netflix;series;60;2010–;N/A;27 Sep 2010;Documentary, History;N/A;Jason Alan Carvell, Chris Porter, Shimon Gibson, Michael Hesemann;6.8;tt1734568;Ancient X-Files;false
